-100.0,100.0,0,21.5,-18.5,1.5,10000.0
100.0,-100.0,0,-21.5,18.5,-1.5,10000.0
-97.83705724006114,101.77894544551768,0,-98.53344921639973,127.4434748756722,1.5,0.74737
-78.32745430779497,74.74628725298228,0,63.09894943758684,17.19990446415825,1.5,1.44546
-96.28096585155835,137.5476674503587,0,-29.730498662787603,-13.42570412741361,1.5,0.68761
-77.63834899017999,137.68875919073903,0,-19.58217985235452,5.875049439323192,1.5,0.79796
-66.3198418303241,68.21065872499851,0,53.395096649578846,15.292203830271568,1.5,0.97586
-117.20263910096554,117.10672668257524,0,-23.77076493281715,-64.02458488491283,1.5,0.84429
-140.77730446274035,75.97967705097462,0,44.83066287861777,-58.10652592131579,1.5,1.11333
-92.57811444477372,96.62804705745714,0,67.31296975553218,82.33729644642888,1.5,1.06926
-115.36537799713672,70.56919329727425,0,70.15046503565617,-43.89967023534246,1.5,1.12146
-107.87839648014328,93.92410873828655,0,82.72531453084737,-97.88873191082494,1.5,0.94887
-78.39734138194305,145.9576786488405,0,-18.660302396784758,0.37757015111041525,1.5,0.7744
-88.634764821863,100.10922327241546,0,20.598600189632293,75.29521971644839,1.5,1.17432
-112.92459690652555,130.69838728734507,0,-28.999701984308892,-39.76132183875082,1.5,1.34408
-132.35018699324854,140.61288238360277,0,-12.826620463230533,-45.84286575237334,1.5,1.34242
-79.86698492218315,126.66220356495126,0,-22.16024828293733,14.46848420049976,1.5,1.28784
-93.59700918577552,84.09981344596684,0,92.35126479586786,10.031740563072532,1.5,1.35903
-108.80679389322916,90.16422718620029,0,86.33830096867224,-76.555179173833,1.5,1.49103
-85.19049715088974,84.89018254608631,0,70.59884936269496,29.622987040887637,1.5,0.52203
-101.5368942478971,100.25836726259499,0,-20.494652693389106,-268.3046366968751,1.5,0.82922
-97.74306884919545,101.46483841341907,0,-83.45635745399453,143.21017256435724,1.5,0.66119
-96.41693297391213,89.71771336829391,0,111.99522359889615,13.03485827712753,1.5,1.19127
-141.76150047829788,131.39306320042735,0,-4.788494850634791,-53.4710056412581,1.5,1.16859
-69.91588757536616,133.3213499881216,0,-13.531369240955975,13.127999796210837,1.5,0.99554
-124.23543701648578,121.15012903506857,0,-15.161236294958847,-60.50925118233429,1.5,1.03267
-121.48169568841904,125.08342337819458,0,-20.295096351660668,-54.29374025457087,1.5,1.33177
-131.58887775284413,56.009395594428696,0,56.403782807261166,-43.563791305189646,1.5,1.41893
-108.72477832140126,63.49784025311917,0,71.704670236861,-30.499964428216987,1.5,0.79671
-91.41025703999975,102.72248302487384,0,-10.328474011640974,81.92244821038447,1.5,0.5218
-147.90801743803223,125.35591811036822,0,1.407714944037167,-56.46279585070019,1.5,1.06601
