positionX,positionY,positionZ,velocityX,velocityY,velocityZ,mass
0.0,0.0,0,0.0,0.0,0,100000.0
0.6004296728947831,0.5274361231537557,0,-738.2353017396246,840.4020151150854,0,0.89617
-61.779200167327346,-55.47307012213495,0,73.32161110052076,-81.656747657861,0,0.51926
-140.38158232968013,-90.77192529455807,0,41.995776536559575,-64.94776377426172,0,1.15237
-162.49632183859626,18.296253523589023,0,-8.749706032429469,-77.70962758062306,0,1.16856
-14.33305510693597,-82.03684323718481,0,107.9447543111651,-18.859552013397135,0,1.12251
-38.064519038897906,-19.90238685106585,0,70.6977608746478,-135.21374521349765,0,1.22595
43.864705139021204,52.945016723386026,0,-92.86800198923837,76.9407165435579,0,1.28094
96.91999296542276,-41.16407061905445,0,38.09600261474978,89.69628731817309,0,0.93284
26.40456206386431,-170.8659181968772,0,75.15973846393635,11.61472106267642,0,0.89436
64.81404511875229,12.00924995834221,0,-22.439716300766918,121.1073788800278,0,1.40777
8.322691987771016,26.212948216055214,0,-181.7432626058339,57.70404698676692,0,0.80577
60.63768328786043,153.81117372248752,0,-72.35205847960755,28.523683300323036,0,1.09834
61.56223864600625,12.950427708063334,0,-25.95423974494197,123.37824951209433,0,1.47344
-39.31464750403366,-179.25069253070149,0,72.10511802724574,-15.81465186246004,0,1.1155
136.85347875978343,-24.66080645210136,0,15.03886102607095,83.45714289596403,0,1.16998
57.83278315883052,24.145800314849527,0,-48.66782971104159,116.5666909271422,0,0.58961
32.31900137782148,92.63952973864868,0,-95.32166859679505,33.254714778963454,0,1.16905
-0.13896928964575883,-0.17865422506997475,0,1659.0952660848268,-1290.556047539001,0,0.60403
-85.14240264652263,3.715642207077361,0,-4.722753701532206,-108.21994552927995,0,0.57701
-15.176585169362776,-80.1797116118353,0,108.76824192900811,-20.587882572450955,0,1.43519
45.29373946416228,-12.792051164023263,0,39.61744370148005,140.27634428930668,0,1.45578
-0.2694708034447537,0.13926440676224103,0,-833.6180042586498,-1613.0159787137836,0,0.68158
-20.533860132150576,-5.336157471943395,0,54.605546102333506,-210.12547924239985,0,0.56873
127.56244729673897,35.29158545020611,0,-23.177353245092974,83.7752077184679,0,0.78078
147.20010719152802,-30.338141922079846,0,16.4655668808807,79.89062797781096,0,0.82536
159.87127236476928,79.36140204263185,0,-33.2816695257222,67.04497043339435,0,1.34092
108.80582509482736,-5.930918264175904,0,5.214075973759457,95.65497502448575,0,0.97566
74.74182824893349,123.28996541399397,0,-71.21765752265046,43.17413756241619,0,0.77152
-50.78313111167116,129.52485848201655,0,-78.93105159851528,-30.946692311314184,0,0.87082
6.752407372455753,-46.69833884279402,0,144.08185766842954,20.833704625610057,0,0.58665
12.202971861027773,-8.54297750544647,0,148.59310055616717,212.25356424896893,0,1.16141
5.037924303355986,63.66572338378992,0,-124.74235974050093,9.870971888692194,0,1.00321
-19.160545794377796,-38.20341260339384,0,136.73028209483596,-68.57572800508309,0,0.75381
-171.5502721081211,-88.24897740933437,0,32.93444526246558,-64.02241943608503,0,0.58879
139.8855592844915,-116.26988928578807,0,47.394461533667496,57.02078843756818,0,1.22043
73.75565412373805,155.36004101035607,0,-68.88548387034025,32.70270714043183,0,1.3361
-174.19814414351038,-33.81208509484264,0,14.304100548658532,-73.69399911981625,0,0.60635
17.338075390570634,24.624765044330655,0,-148.99475186385285,104.90586350628323,0,1.07697
-135.7102816763588,12.152976324582227,0,-7.64120530492727,-85.32807903040238,0,0.60554
-84.72744671936755,19.035032987605618,0,-23.52224600507547,-104.70062470669691,0,0.71831
141.27978876080184,74.82788226563419,0,-37.01716295812282,69.89075201516991,0,1.12124
-34.75909993303534,-136.698361400449,0,81.60397113946972,-20.74992383749264,0,1.46594
-134.35766896933282,-8.293302367065895,0,5.310007764152993,-86.02607668494609,0,0.92531
2.6194412916355354,91.89718524666452,0,-104.25199173097573,2.9716032231278438,0,0.59321
-102.29262318675971,-2.012083889823774,0,1.9442567335159153,-98.84434860083239,0,1.2034
-34.505462310439476,90.28504887651633,0,-95.01350696022728,-36.31260130215819,0,0.87666
15.8962822337278,-101.1233308938277,0,97.63899552585508,15.348555236241861,0,0.64186
-105.08955380607519,-1.9977141366141116,0,1.853857453771351,-97.5219872884779,0,0.75262
99.04958908788669,89.52991134883578,0,-58.03232115570135,64.20287340498118,0,1.48803
43.069918912279014,102.44745638974992,0,-87.44556641295942,36.762976723561664,0,1.24468
60.37352104206825,40.663456375539965,0,-65.47731986093193,97.21496155895122,0,0.79321
31.212130100756255,-69.31081374041041,0,104.58210075123976,47.09553904652749,0,1.24975
-62.86248025691653,-108.31739161167833,0,77.28555417213825,-44.853015300703426,0,0.66068
-28.19731893880387,-176.43260064829366,0,73.87465004631943,-11.806588244998123,0,1.24947
148.07208105522818,-59.66881481249256,0,29.581819048084608,73.40922593508606,0,0.64163
-84.9342091159159,-142.0396833075316,0,66.71545849532255,-39.89325075329478,0,0.84327
-141.40865190739274,11.723030956042754,0,-6.935775256946778,-83.66254705758895,0,0.90867
-52.20318406339322,-121.45933840063138,0,79.90438641012206,-34.34287923980998,0,1.05362
-17.942591144277714,14.928593474031201,0,-132.385792147129,-159.1137266842492,0,1.12443
-171.74854139608547,9.664623033497879,0,-4.283665567062427,-76.12436723311419,0,0.96775
-126.4472555445283,43.49545382126345,0,-28.129002555101014,-81.77487212603195,0,1.09839
20.13714839721492,5.670799959498192,0,-59.26382291184883,210.44727465007782,0,0.62717
34.90519848388264,95.7431852533242,0,-93.06768390342333,33.92978801038429,0,1.29534
-89.882724703591,-161.605951956792,0,64.26606379669232,-35.743788208777914,0,1.12529
-174.9239663545455,-48.25862445078826,0,19.74276421144927,-71.56197802925294,0,0.58705
-79.03852536222027,-38.65849686107913,0,46.84068842447224,-95.76727603573362,0,0.82989
-39.37694368493544,58.27411181829392,0,-98.8001712333272,-66.7611853244133,0,1.2781
38.50718539417261,-2.5105703221419025,0,10.473169131170232,160.63770922553846,0,1.34235
16.415278839464175,106.15044597748395,0,-95.35455990029305,14.745785332920008,0,0.95961
-1.517252934279108,-137.0669126927776,0,85.40706068234631,-0.9454076909056447,0,1.28999
111.37450728339688,8.241112473487789,0,-6.982784270040316,94.36883188330714,0,0.83569
-15.407043962155996,9.427550522309204,0,-122.80902261795103,-200.70155083727118,0,0.88787
4.550279371808239,18.629864396677622,0,-221.83055559752603,54.181339148780566,0,1.15658
-11.150064091604753,20.78575575373689,0,-181.44379525486485,-97.33155580604932,0,1.23978
-162.48440740718723,-107.5933013346282,0,39.54944963310113,-59.72647745911865,0,1.41
17.625621062472455,26.138703733166025,0,-147.66544542327543,99.57246585833695,0,0.67278
110.26345201011466,15.65662795412989,0,-13.321373415061647,93.81717586723482,0,0.82471
77.19364516862201,-28.41214363666495,0,38.084632631846716,103.4730661422626,0,0.94258
55.24654410688509,64.75118720060352,0,-82.45624990793175,70.35273088219812,0,1.36299
89.44773677198968,112.70904137603934,0,-65.30020012176618,51.82330574671811,0,0.65025
-77.07945076059984,-177.8214763126655,0,65.90602450983418,-28.567978831198253,0,0.53346
-40.320690315587896,-80.4499450713228,0,94.2419717959067,-47.23311316302734,0,0.83639
50.07002389832692,-49.53881922421114,0,83.80347741578301,84.70210196129221,0,1.15292
-142.60953770338497,-23.448652292155696,0,13.496024367774583,-82.07984714608978,0,0.7393
55.13665105378733,147.61193033627225,0,-74.62729143607703,27.875110891285317,0,1.30218
32.62138523992509,-3.6962148534409422,0,19.64936421584129,173.41780854752972,0,0.62079
-56.15598895320664,9.500445482656806,0,-22.103349014654917,-130.65023375606168,0,0.62971
98.34545975473333,170.03386979276726,0,-61.764015112931006,35.723532434935365,0,0.71371
63.67025464755356,90.41748867441567,0,-77.75051538642653,54.750415945063324,0,1.07936
-170.72372277623452,-23.779728681333157,0,10.507690386434374,-75.43870851480051,0,1.33493
