positionX,positionY,positionZ,velocityX,velocityY,velocityZ,mass
-31.60727,-48.04838,-3.98373,-0.0020369330000000003,-0.00012377499999999999,0.001177875,324.4581
26.13146,-45.0658,21.38775,-0.0016524139999999998,0.004421891999999999,0.003423207,442.92319999999995
33.02236,33.8344,29.15893,0.001889035,0.0027488820000000002,0.004725746,34.789699999999996
15.8724,-44.45259,34.67172,-0.001722147,-0.000414555,0.00392327,257.7579
-46.67239,20.34601,39.88611,0.0006241189999999999,0.003416521,0.00048882,181.3929
-40.65376,-11.17708,-13.40599,-0.001621914,0.0023018080000000002,0.001809525,206.0875
12.84161,-21.32597,-4.25286,-0.0033570889999999997,-0.003894167,-0.0036365580000000002,197.8273
-26.00848,9.26239,35.45033,0.00345064,-0.001536222,0.002675417,242.16840000000002
33.37822,27.29018,-15.31632,0.002762118,0.000270331,-0.004878525,134.1707
21.27982,10.53129,38.15668,0.0007131630000000001,-9.007e-06,-0.000560768,29.3389
37.0121,-16.41798,5.89998,-0.001471994,-0.00348125,-0.002920495,456.40790000000004
-32.83094,11.09173,44.22893,0.000885199,-0.002563977,0.002238224,33.5296
-24.8093,17.5017,42.47462,-0.00010034400000000001,0.0013440429999999998,-0.003427229,19.7845
-41.57121,-12.39247,46.74024,-0.002713201,-0.0036118630000000003,-0.002920869,212.15109999999999
-22.12082,-6.53964,-0.83413,-0.002596549,-0.003083317,0.001121582,276.9017
-30.65645,-21.25794,2.87321,0.004564014,0.001892127,-0.00382498,165.5668
21.23725,-45.00035,-33.77432,-0.0031459879999999997,-0.003283427,5.6784000000000004e-05,317.4594
-27.24489,47.19314,36.52626,-0.004144139,-0.004569673000000001,-0.004007733,98.3775
8.97802,8.08722,-17.8387,0.00044977,0.003590754,0.004836578,174.53900000000002
-13.02465,15.43017,-24.33591,-0.0037323630000000003,-0.000390413,0.0012027469999999999,210.7482
25.49155,43.22506,40.86547,0.0031104559999999997,0.0025378889999999998,0.004527923,452.7193
-16.39802,34.49664,-19.70911,-0.0046948120000000005,-0.002014338,0.002068896,172.14479999999998
46.97604,4.53397,-21.99467,-0.00440969,0.0016223009999999998,0.004961009,24.620099999999997
22.90418,2.34239,-0.87199,-0.001415974,-0.00042380399999999996,0.000934693,466.2192
19.67656,-40.2925,34.22273,-0.003688062,-0.004234267,-5.7777999999999995e-05,272.365
39.61886,47.92201,4.06558,0.0035282409999999997,-0.003589744,-0.000629447,317.1482
-14.26909,-4.01825,-13.74679,0.003175705,0.0042954329999999995,0.002197142,427.4675
33.52449,35.12762,2.04235,-0.00033996300000000004,-0.0031536840000000003,-0.000530041,302.352
-12.55022,-24.86265,15.84407,-0.002589784,0.00407496,0.002953954,417.7695
-25.45905,-19.30594,12.68557,-0.000882263,-0.00406081,0.001392825,338.0422
28.30462,10.4617,-42.73346,-0.002367047,-0.002921098,-0.001348685,380.0055
-46.28221,-16.1718,-18.04299,-0.0016590589999999998,-0.003726334,0.0037513869999999997,231.1155
-14.32409,-1.22015,4.07708,0.001442449,0.0005002030000000001,0.000141865,199.32870000000003
-49.74228,-36.87639,19.89912,-0.002115842,0.0036534350000000004,0.00029265300000000003,343.88100000000003
15.87918,-38.68717,28.07627,-0.0008236449999999999,-0.002700265,-0.001454763,25.2663
45.42976,-29.21202,11.34382,0.002197724,-0.000549085,-0.003339633,33.462
-8.798,-43.58216,31.50285,-0.004830266000000001,-0.000601767,0.00074176,26.4757
26.77932,19.84998,-25.52507,0.00430796,-0.000418164,-0.004461905,192.27859999999998
35.28648,35.70537,-7.10022,0.003445895,0.002399938,0.004475077,412.86769999999996
39.08274,23.45083,1.80579,0.0009459,-0.002973734,0.003199568,393.1749
6.00863,-1.72423,-37.02623,-0.002654291,-0.0047549689999999995,-0.002250522,457.4751
18.95161,-1.99364,-5.24157,-0.004106029000000001,0.0036332680000000003,0.004231353,466.5674
46.87565,-32.16422,-14.80666,-1.8598e-05,0.002074584,-0.001905086,477.11
12.71561,-17.34028,37.87491,0.001529824,-0.004081985000000001,0.0035124699999999997,259.2971
39.68527,-18.50373,-40.24354,-0.003049586,0.001176099,0.0021069870000000003,457.03200000000004
3.33137,9.0825,48.9513,-0.004071737000000001,-0.004971316,0.001666538,356.10439999999994
-29.50664,-4.83717,-8.36148,0.00061043,-0.00110152,0.002642957,111.552
21.86134,-40.518,49.55267,0.004956856,-0.004139981,0.002619757,413.0521
-12.4261,-32.87417,-37.28678,0.000604244,-0.002800812,-0.004536279,58.6048
-3.69364,48.16292,8.47658,0.00046609299999999994,0.002986298,0.00046805199999999994,281.5595
-21.11646,10.37897,-18.50323,-0.001860063,0.00048140799999999996,0.0017902550000000001,39.6476
-43.06571,-30.74229,-26.07417,0.000616569,0.0033986490000000005,0.0044876049999999995,330.93629999999996
-32.30484,12.73091,-26.44142,-0.004219368,-0.000643877,-0.0025072410000000003,337.8001
-6.01082,-17.58868,2.98255,-0.004981579,-0.003846862,-0.003210436,140.1783
20.53015,-22.11039,22.68056,-0.004965204,-0.003385781,-0.000327844,332.6379
8.84591,-13.30809,-45.65755,0.002746461,0.00119293,-0.00222758,294.84000000000003
28.62577,-15.7076,-37.41219,0.004618532,-0.003114565,0.00021033,42.6903
45.76085,-16.96626,-12.05938,-0.000607774,-0.0027242,-0.00243115,360.95570000000004
30.84579,24.208,-24.15894,0.0018206689999999998,-0.000479145,-0.001667791,158.238
-3.26263,34.72878,22.02082,-0.001659276,-0.00225218,0.004313553,71.6603
-13.23562,-13.93268,-0.49622,-0.001782473,-0.0012655519999999999,-0.002826792,64.8944
48.34292,-14.98015,18.33199,0.004765815,0.000787788,-0.0026447109999999997,138.8176
1.09837,-16.7456,-48.92729,0.001916342,0.001497975,-0.004078414,383.85699999999997
-48.52735,-18.85347,-4.8485,-0.001365221,-0.001908035,-0.004363976,470.8941
23.95746,-32.22898,46.74839,-0.00044608999999999995,0.0027021470000000002,0.003880624,424.2237
-13.3404,2.04181,17.52204,-0.0032629779999999997,0.0036231360000000003,0.003823574,421.8865
