positionX,positionY,positionZ,velocityX,velocityY,velocityZ,mass
47.22371,37.40169,-24.27456,-0.67381,-6.0097,-48.12376,20.41794
-25.57763,-47.74836,0.8955,-37.00848,-6.13426,25.49156,3.14094
7.04737,17.72833,27.6721,-27.05101,-0.70129,-39.13568,0.6331
30.28432,-43.79535,31.26385,-43.27569,-12.94321,-27.07693,17.81966
-24.30986,36.43086,-22.02545,19.2165,-6.75074,-8.43131,12.89703
28.48867,5.08315,-5.92351,-30.08199,33.75241,-40.39807,33.03989
-44.15041,17.3564,-46.60775,-6.48506,20.3821,-39.8141,6.82068
5.41994,-15.65576,12.29866,33.41942,-37.01647,-27.18526,47.5945
35.55309,27.69859,46.87918,-37.71991,47.49052,12.64483,17.01353
-46.1004,0.4188,-20.33757,-10.61115,-44.10451,-41.18945,8.53315
31.04415,-11.81017,-35.23411,-19.90905,-6.16289,-37.01569,5.55237
42.18659,-37.31575,-31.10391,-25.50949,-17.67659,-19.39251,19.80766
9.6799,15.71296,19.90248,-46.49849,-45.21945,-49.26241,31.49604
-32.39759,32.02661,37.84662,-16.93571,-30.6433,31.96713,44.68758
-10.05679,-32.69199,-13.7023,34.18411,-45.6796,-2.13787,17.50737
13.0951,-26.23485,21.43663,39.73119,-6.29661,21.42153,36.70319
-7.00823,9.16847,44.70328,35.28973,-19.78453,40.08941,45.26948
-42.12399,-3.25557,5.74295,24.81654,8.68432,19.21204,13.159
14.52593,-10.93608,17.51858,0.42749,-18.76186,44.08436,19.34347
-18.90861,11.16609,-43.88395,43.87791,45.86509,-8.47152,46.23847
49.18212,-0.65448,-27.5546,-11.86943,21.62879,41.41937,33.61298
22.82293,-48.87037,15.03096,1.55858,-26.55885,19.39365,10.75143
10.31603,-20.00892,-33.05897,-23.25584,36.97005,-29.8385,46.62138
-34.65664,-0.43857,-49.31947,-44.85413,-28.3471,-28.73731,15.24409
14.51316,-34.411,5.0062,-28.25441,18.99631,33.47336,35.60126
21.0686,-28.25,43.29999,-32.55186,-3.36415,-37.39126,37.2891
-25.42231,-28.7621,44.47128,43.34842,2.7875,-11.15019,13.95677
-7.87345,-49.73668,1.89058,-41.49177,-12.05187,-45.77446,41.36905
-19.98038,22.41328,12.62887,21.97202,-7.85431,43.15606,31.40258
5.36592,49.02622,37.31078,45.73998,44.96764,-9.33022,10.57774
47.46662,-46.25176,17.84191,3.35559,11.74325,46.43158,10.87466
6.80281,23.07795,-9.58983,4.85565,-6.23717,2.0085,47.02355
34.11115,7.92262,-26.15371,20.11678,25.90552,7.80954,8.86081
-15.33222,11.49488,-3.49758,27.55715,9.99289,20.72895,43.99864
-20.88675,45.08279,31.42661,3.23973,-10.35469,25.06256,44.03565
26.33198,27.64079,-43.59488,36.77211,-48.88653,25.38257,9.2291
-3.60605,-48.3253,-30.55071,-43.92178,-33.41747,-4.68314,38.88383
-25.34282,-11.22122,-38.53421,38.57608,-37.93159,-25.83321,27.43687
-41.44661,7.07914,33.37749,32.82339,-6.86518,-37.01568,48.80769
-1.01128,20.85757,-9.67317,37.69557,-14.20922,24.16231,13.30661
10.39896,13.18065,-14.56164,37.28505,-49.768,17.34852,38.68916
-33.60612,-39.92129,-17.04996,-6.61951,-38.8227,17.30707,15.50478
-40.43446,16.74421,-6.70222,47.82596,-36.04497,47.92328,33.00886
-28.63362,43.41248,9.03562,-24.26768,27.05377,-34.65541,24.75399
-3.00901,-0.83695,-33.95405,-3.25958,32.58151,-15.86573,39.98194
1.57002,12.67014,-19.64987,15.70901,31.63396,-43.24332,17.74956
5.36058,41.02245,-4.35535,-44.14223,10.71624,-43.70801,18.96928
-48.07349,31.03602,38.93001,-27.29387,-36.05948,13.81985,12.75847
-39.53031,-29.27692,43.23335,-6.41923,11.94267,-36.17366,20.26792
-5.28041,-25.98058,-1.38204,-13.37027,-33.3614,-32.16568,3.55889
