positionX,positionY,positionZ,velocityX,velocityY,velocityZ,mass
-44.0366,-11.96821,-16.71213,-0.0022280480000000003,-0.001564519,0.002527077,74.4417
0.6159,8.6474,-0.42226,0.000573932,-0.0008545159999999999,0.00079522,167.1283
43.06236,-18.45062,-11.88542,-0.0037306289999999996,-0.000726819,0.00456084,434.7298
-1.81472,-18.01047,28.47383,-0.0008528,-0.004985915,-0.004262925,119.9241
26.90363,-2.71653,-14.45327,0.0041438740000000005,-0.000493682,-0.004836157,30.9014
-28.70862,-13.41294,-36.0044,-0.004594842,-0.004273802,-0.002102812,201.3941
-4.75176,30.35636,4.31496,8.4724e-05,0.004222778,0.001974574,279.70680000000004
2.25735,4.61848,-13.53976,-0.002152974,-0.0011913919999999999,-0.0048854039999999994,448.37429999999995
26.71374,21.18518,-49.0303,0.004191693999999999,0.00166804,-0.002997394,119.70240000000001
45.84966,18.22981,4.92245,0.004868273,0.0015374240000000001,0.004874179,179.45409999999998
18.51679,17.36797,-1.16908,-7.8736e-05,0.002427955,0.0021507650000000002,125.5505
48.27227,-13.89036,44.29545,0.0038530450000000003,0.002337875,-0.00288238,94.00999999999999
-37.61117,43.20475,21.73126,-0.0010743880000000001,0.0008312770000000001,0.0014539870000000001,124.9855
2.64756,-7.1397,33.85959,-0.004033321,-0.004716293,0.0011116820000000001,30.1458
13.27185,-10.95342,-32.3372,0.004338085,-0.0022458490000000003,0.000643474,398.1309
-46.59617,32.81114,20.36862,-0.003055254,-0.001272188,0.00131327,57.271
-2.43625,21.40346,-22.35281,0.004659588,-0.004599599,-0.004286652,168.9622
42.86426,-34.67656,28.47151,0.00294728,-0.001031103,0.0033264159999999996,264.6939
-24.55628,22.8115,-12.48022,0.0009341060000000001,0.003135129,0.001011102,154.414
-0.95133,-23.54178,30.29146,-0.002926508,-0.00460459,-0.001399048,141.2832
12.8364,14.89307,-34.08231,0.00183842,-0.003140196,-0.003079508,99.6757
