positionX,positionY,positionZ,velocityX,velocityY,velocityZ,mass
0.14867,-4.38582,4.92226,0,0,0,39.033
0.15459,-2.32676,-0.30596,0,0,0,3.2567000000000004
-0.49481,-2.89429,0.10689,0,0,0,39.8613
-4.72234,2.38408,2.28408,0,0,0,43.547599999999996
-2.29575,4.81179,1.76908,0,0,0,7.7172
4.65069,-2.26194,0.43294,0,0,0,16.6761
-4.19155,-3.00969,0.58835,0,0,0,33.0469
-4.48475,-0.71164,-0.3903,0,0,0,33.6023
-4.79958,4.7307,-0.2006,0,0,0,35.9645
0.13375,3.23509,-3.80235,0,0,0,9.3649
-3.88006,1.09557,3.03422,0,0,0,39.0673
-4.57886,2.4399,-2.36511,0,0,0,35.7896
3.92194,-3.15884,1.96922,0,0,0,38.57
-4.44337,2.75791,-2.01793,0,0,0,41.0115
0.37269,-1.90774,3.85582,0,0,0,10.386500000000002
