positionX,positionY,positionZ,velocityX,velocityY,velocityZ,mass
4.41033,4.65582,3.58204,0.00036284399999999997,-4.6104e-05,-0.000175714,34.8547
-3.92009,-0.0314,0.70203,-0.000405966,-0.000232064,0.000324639,23.2945
1.14709,1.15917,1.91354,-0.00032296800000000003,-0.000402569,-0.00042431099999999997,10.6834
-4.96999,-3.90737,3.39027,-0.00024209299999999997,0.000393038,-0.000276251,20.3584
3.99932,-4.66646,-4.76157,-0.000198676,-1.8670999999999998e-05,2.6839000000000002e-05,44.6641
1.68443,-1.17692,-3.78816,0.00044067999999999993,0.00042693799999999997,0.00048656800000000005,28.874
-1.75452,-2.79501,1.20682,-4.053e-06,-0.000193449,0.000322469,15.0464
-4.87285,-2.59847,3.3699,0.000265793,-0.00046576100000000003,-0.00043072600000000004,20.5871
1.45098,-2.63091,-3.94482,0.00023558,0.000188223,0.00022249599999999998,39.6226
3.77351,-4.54041,2.62867,0.000301927,-6.583400000000001e-05,6.527699999999999e-05,8.3492
1.81011,-2.00344,-2.55558,-0.000397119,0.000338806,0.00041668,5.4081
-4.30317,-0.46046,-0.65618,-0.000345393,1.764e-06,0.00041269,36.4721
-1.86752,-3.68548,-4.03616,-4.7269e-05,-0.000332603,-0.000440742,13.567
-0.8783,1.30776,-3.95966,9.4323e-05,-0.00039807,-7.9635e-05,38.7671
3.5293,-2.5272,-3.80482,-0.000174288,0.000343503,0.00011575,34.4733
