positionX,positionY,positionZ,velocityX,velocityY,velocityZ,mass
41.51304,-43.10059,34.0374,-0.004384726,0.001031593,-0.004322881000000001,219.5166
-3.3743,-49.9915,20.85332,0.000778552,-0.001323771,0.0046023769999999995,83.0592
7.87503,-27.8303,7.0808,-0.0047462220000000005,0.000360378,0.000642758,156.00910000000002
8.42612,25.17023,-45.81293,0.000347921,0.0013513590000000001,-0.004342909,493.0843
-24.94256,36.19772,25.28425,-0.000356136,0.00121097,0.004709158999999999,221.9838
21.19834,26.24097,15.78596,-0.001963428,-0.002093722,0.002829513,82.173
-17.30403,-20.73837,-8.87637,-0.000891095,0.000671349,-0.002190577,417.1463
1.776,-34.48897,-36.79979,-0.003043011,0.000425327,-0.000145902,348.6945
19.07404,-42.66105,32.43454,0.0043381340000000004,-0.0028048469999999996,-0.000426609,398.76890000000003
-14.10423,3.94127,-8.61504,-0.004349133,0.002110784,0.002010777,468.6767
-43.94067,-11.87773,-29.65049,0.0045910049999999996,0.0042690919999999995,0.001600288,39.6779
48.20278,-9.52799,-29.40419,0.0031829989999999997,-7.9085e-05,0.00484116,372.3389
24.66432,-17.00551,-46.81501,0.003436301,0.002388085,0.001596759,418.0445
-2.85322,17.16624,-48.1921,-0.00034502299999999997,-0.000578294,0.0007325809999999999,173.6686
-17.09843,-27.32302,44.56736,0.002819417,0.003567355,-0.004469771,120.4897
-31.79365,-10.22684,21.3708,0.003378729,0.000783664,0.004235853,496.4869
-21.16861,32.55908,24.90048,-0.00046460299999999996,-0.0043879489999999995,-0.0043764319999999995,95.1678
-38.29014,27.87835,-35.88794,-0.00058007,0.0005241439999999999,-0.004967888,497.87289999999996
-4.84737,18.76582,-43.34725,0.000493333,0.002380728,-0.0038405979999999998,89.40039999999999
-16.18321,-18.42108,19.49586,-0.001791586,-0.001041408,-0.00173252,217.7481
13.87416,-17.81916,-30.75385,3.5304e-05,-0.0048563270000000006,-0.0017152950000000001,380.6195
21.61812,45.57935,-14.5046,-0.004380724,0.000689757,-0.003773153,476.61830000000003
43.43067,44.17612,-16.05994,0.000604441,0.003684906,-0.004894328,305.3142
39.28369,-25.2261,-14.03356,0.000731813,0.002431713,-0.001329794,1.8089
5.71957,40.59348,27.98997,-0.002229072,-0.0002419,0.001292245,205.1789
-21.92671,-5.28064,-5.29154,0.003640503,-0.004582291,0.002583031,203.6187
31.13538,-30.03947,-25.82037,-0.000617124,-0.001572851,-0.004563127,374.08320000000003
48.43473,-31.15969,44.82609,-0.003477742,0.001715287,0.001667463,128.4751
5.20168,3.62884,25.54287,0.0036557960000000002,-0.001276984,0.004269722,114.10669999999999
34.17805,-24.79859,41.86746,-0.003920985,0.004515497,0.003179131,173.9791
-26.24759,-14.79655,10.73318,0.000334868,-0.0028032720000000003,-0.0035966479999999996,355.7547
44.03403,43.79538,-32.10259,0.004236624,-0.00046109799999999995,0.001030063,302.1878
18.16239,20.15847,-3.54198,-0.001476253,0.004325701,-0.004632916,451.38289999999995
43.24819,-0.41375,-45.59309,-0.0035395249999999995,-0.004860483,0.001969199,205.5819
43.72522,-42.99729,-19.51618,1.1293e-05,-0.004997269,0.001621695,57.756800000000005
32.63827,42.16076,18.71084,0.003949971,0.001640073,0.002885493,304.4553
41.13575,1.85238,9.18187,-0.004263714,0.004847188,0.001162976,135.2125
48.39172,-20.7511,13.48291,0.002401398,0.00018612,-0.002480955,67.0496
1.72245,31.54701,-4.66747,0.002966742,-0.003679363,-0.000102342,281.26460000000003
-19.20784,-16.71538,18.2381,0.003924459,-0.0012642649999999999,-0.004106237,224.6518
-44.14691,27.21871,45.74679,0.002352056,0.001361288,-0.0018521429999999999,165.0326
7.12404,46.65701,-18.36292,0.001693157,0.004595106,-0.004266157,415.5579
23.91697,-20.87121,-16.14188,4.3441999999999995e-05,0.000523837,0.0001904,438.36199999999997
49.83776,14.90294,0.72495,0.004168037,0.001521034,0.001375431,463.34110000000004
