positionX,positionY,positionZ,velocityX,velocityY,velocityZ,mass
2.20284,0.10666,2.75358,-0.000329265,7.121800000000001e-05,0.00025617200000000004,26.5931
-0.35266,-0.27279,-4.4839,-0.000133562,-0.000499898,-0.00049276,11.363399999999999
2.89399,-0.62153,-0.8082,-0.000477053,0.000229334,0.000384074,14.3841
1.39619,1.54957,-4.66787,-0.000412571,-0.000269603,-0.00020874799999999997,13.190999999999999
-2.20087,-2.69489,0.93759,7.2929e-05,4.8784e-05,9.7649e-05,31.309
1.84181,1.7763,0.38438,0.00021941999999999998,8.386299999999999e-05,0.000145649,28.133300000000002
-3.48232,4.71958,-2.35726,8.542100000000001e-05,0.000361992,0.000270323,13.9419
-4.03396,0.69804,1.53769,0.000454838,0.000354321,-0.000242609,40.6944
-0.26767,-4.66664,-3.28244,4.7107e-05,0.000102535,-5.4064e-05,33.3066
-4.58975,2.71504,1.89824,-0.000415789,-0.000496806,-0.000220182,5.2998
3.58213,-0.81398,1.03404,0.000226846,0.000155437,-0.000463988,9.6063
-1.24511,0.38463,-1.89045,-0.000412941,0.000192327,-0.000488797,41.8934
0.24697,-4.35662,-0.29262,-0.000499974,0.000381272,-0.000257606,19.186799999999998
-0.12831,1.73182,3.01792,-0.000258456,-0.000459844,0.000375889,9.4692
4.48608,3.87528,1.58543,-0.000326228,0.00040646199999999996,-0.00025699299999999996,14.641900000000001
1.16508,2.5359,1.88642,0.00041627200000000003,-0.00029990800000000004,-0.00029449,38.7195
-4.77853,-3.29964,-0.82805,-0.00029335399999999996,0.000493161,-0.000175514,14.125
-3.72972,4.37268,2.70784,-0.00025102699999999997,-0.00010117799999999999,0.00011751100000000001,11.307799999999999
-4.80947,-0.33278,0.80566,-3.0673e-05,0.00036455099999999996,0.00041375099999999996,16.737299999999998
-4.39332,0.40661,-3.68408,0.000283635,-6.7863e-05,-0.000495071,21.5875
-1.17288,4.42071,-0.48697,0.00045711000000000005,0.000291089,0.000343039,10.666
3.17625,-4.02569,-0.24191,-0.00011596900000000001,-0.000498891,0.000323297,47.057500000000005
3.26427,-4.88295,2.30447,0.000130314,-0.000495435,-0.000382362,41.947
1.27905,-2.54144,-0.64724,0.00045658000000000005,0.000176345,0.00023020499999999998,36.021
-2.17257,1.30697,4.53424,-0.00031755300000000004,0.000362673,0.00024799,39.3897
-3.0231,-4.54469,1.62649,-0.000191744,-3.6859999999999995e-06,-0.000103,45.5032
2.77541,-0.91596,-4.5983,-0.00031969699999999997,1.5615000000000002e-05,0.000264651,3.2246
-3.3717,0.82315,3.19655,-0.000108792,0.000183067,0.000301656,26.8773
0.85054,-2.17734,-1.22284,0.000163912,0.000366178,-0.000255894,31.567
-3.16272,1.68231,-1.68252,6.1151e-05,-6.0812e-05,3.992e-05,21.6319
3.00489,0.64102,-0.91592,-0.000391217,-0.00020607,-0.000322085,45.7421
-2.65042,4.05956,-1.26566,0.00021712699999999998,0.00010354699999999999,-0.000390973,36.2745
0.39132,-1.9348,-0.47195,-1.7793e-05,-9.1059e-05,-0.000161255,40.5425
-2.87531,4.09363,-4.41473,-0.00029603,-0.000162549,0.000173148,14.596
2.54526,-2.18365,0.86986,-0.000162243,-0.000156561,9.125e-05,1.2824
3.94118,-2.37376,-4.11963,-0.000108962,0.000193143,0.00048103400000000003,25.6624
0.32555,-0.75041,4.86538,6.1302e-05,0.000141464,7.0213e-05,19.5366
1.13049,-4.10506,0.94606,0.00047440300000000003,0.000283183,-0.000468222,47.419599999999996
-3.75327,2.93195,-3.37624,-0.00026113499999999996,2.6663999999999997e-05,0.00036739899999999997,38.805299999999995
0.00105,0.87146,3.90015,0.00048382199999999996,-0.00043186499999999997,-0.00015080199999999998,32.2849
-3.20966,3.75104,1.59836,-0.000126342,0.00014880700000000001,0.0001674,7.8825
-2.93553,-4.10141,2.23741,-0.000294805,0.000378484,0.000116057,27.3137
-0.85117,4.55502,-4.30596,0.00014835,-0.000423801,0.000424649,38.6704
1.07282,-2.2523,2.46697,0.000276336,-0.000113145,0.00040626,30.825499999999998
3.64528,3.47583,0.80298,7.9831e-05,-4.3797e-05,0.00047079399999999997,11.5235
2.26092,-3.11399,2.61376,-0.00044946900000000003,0.000283968,4.0509e-05,2.9028
-1.73499,-4.57594,2.75653,-0.000281412,0.000420131,0.00012422800000000002,4.4333
3.09635,-4.62049,0.93832,0.000333244,-0.000178859,0.00023483800000000002,37.6498
2.05824,-1.30231,2.465,-9.0038e-05,-0.00030424099999999996,-2.7112000000000004e-05,12.341800000000001
2.92382,1.61611,-0.87087,-0.000220012,-8.0556e-05,-0.00011113,48.7235
